gene_name,log 2 FC,orginial p,adjusted p
RWDD3-DT,0.00164172679952362,0.5754506417240746,1.0
CHRNB4,0.0026348940771521155,0.5754763685748103,1.0
ZNF92,0.13634331278347356,0.5755719711747951,1.0
BCDIN3D,-0.5232303835847205,0.5757449138402813,1.0
MKKS,-0.39811640544208093,0.5757545381002229,1.0
DNM1,0.13294064211450154,0.5757816368194194,1.0
CLDN18,0.17555128617869162,0.5760739974582108,1.0
NBAT1,-0.20092806548845482,0.5761343174052025,1.0
BACE1,0.21202093668100272,0.5761860420757399,1.0
OPA3,-0.029396734756696144,0.5762348242712552,1.0
DCDC1,-0.02610203639422078,0.5764133187345093,1.0
ZCCHC2,-0.11517111859631503,0.5764886037966721,1.0
GEMIN8,-0.29582324299899976,0.5765804949776356,1.0
PLEKHG5,-0.060660953481448204,0.57663091302958,1.0
CES2,0.509901123460451,0.5767685093772947,1.0
LINC00696,0.03864512284734791,0.5773953460774117,1.0
QRFPR,0.04542348844919861,0.5775879188565043,1.0
NDUFAF4,-0.4795630333558887,0.5775942454962399,1.0
KIAA0513,-1.6401094249929788,0.5778348562067563,1.0
NME4,0.04937142883739288,0.5778544130153525,1.0
PPEF2,0.1324731112169185,0.5778575627593509,1.0
FAM156B,0.13540180758856948,0.5778655125849897,1.0
STK25,0.34915417371420326,0.5778997532543066,1.0
PQBP1,0.18106337772410697,0.5779216965780078,1.0
CHN2,0.10168892057706518,0.57795103509099,1.0
PRR18,-0.578348981794412,0.57795103509099,1.0
DAAM2,-0.6207932408509881,0.5780303328125902,1.0
PROSER1,-0.8351256480841918,0.5780710091972199,1.0
LOC728554,-0.0266238085943468,0.5781367005016028,1.0
LOC154761,1.9055982225548214,0.5781895631348792,1.0
BSPRY,0.7933709660534506,0.5783153975693702,1.0
LINC00032,0.17807390552709382,0.5784933270577637,1.0
TMEM68,-0.4630941408109135,0.5786380115060621,1.0
NFXL1,0.6175396621084124,0.578708147475722,1.0
LOC105374618,-1.6193280372943957,0.5788019729488644,1.0
FAM83F,-0.012535301393124833,0.5793202770943381,1.0
FAT1,0.06723194342074877,0.5793563052324666,1.0
HNRNPC,-0.2560762021860922,0.5794482010685511,1.0
PPP1R26,-0.5359550854216341,0.5797420433074834,1.0
ARMH4,-0.9697666812514484,0.5799381322793041,1.0
BRME1,0.33475271253657585,0.5802736994952187,1.0
LINC01563,-0.03697414203286233,0.5802767662292954,1.0
ZNF235,0.5414350798443643,0.5803208449082662,1.0
LOC101927476,0.0566653510093602,0.5803966021887323,1.0
LINC02139,-0.1030776597279182,0.5805740838971023,1.0
TEF,-0.49904873607123806,0.5806462687310998,1.0
MAGEB10,0.013780323337233313,0.5808943938965667,1.0
MTRES1,0.35698534557630834,0.5809197579493386,1.0
TBCK,-0.5334450659808874,0.581002926253025,1.0
CYP2C8,1.5409311950467894,0.5811343106283036,1.0
SNORD109B,1.1798317259283664,0.5811343106283036,1.0
RINT1,0.9653507223264917,0.5811745908635875,1.0
ZNF480,0.12802893345190178,0.5812803153338928,1.0
MELK,-0.10944243990262353,0.5816713888862044,1.0
SP2,-0.35531714192408426,0.5817535709993172,1.0
ADIRF-AS1,1.253382019025278,0.5817878463081019,1.0
PGAM4,0.7435809214901289,0.581837452989103,1.0
COX15,-0.19219953923524336,0.5819095304300907,1.0
TMEM256,-0.027771189666261298,0.5819176338822132,1.0
EIF3C,-0.2997446338667994,0.5819971427072959,1.0
NT5DC2,-1.2787552869839718,0.5820481781912199,1.0
ATP6V1H,-0.4640711784108324,0.5824100392391254,1.0
SEC23B,-0.777091259444759,0.5827225246225005,1.0
MAP3K8,0.34841241250755633,0.5828026068328158,1.0
SART3,-0.08436646022905668,0.5828999683609597,1.0
CCDC85B,-0.25075946609061583,0.5829226245294055,1.0
NOCT,-0.5946923916962725,0.5829298717189406,1.0
PNMA8C,-0.10145236473442121,0.5831460023536417,1.0
ZNF835,-0.29291181731123583,0.5833445770305972,1.0
SPDYE14,-0.44106788833665583,0.5836465716368451,1.0
FER,0.02934984255135658,0.5837020571711866,1.0
FSIP2-AS2,0.9895879627406833,0.5837809220479433,1.0
STK4-DT,0.3698387875041628,0.5837809220479433,1.0
IL17RD,0.10111472919909788,0.5838482521870547,1.0
APOC1,0.008784437911226165,0.5840918003988221,1.0
IRF4,0.11935166666678575,0.5840918003988221,1.0
ZMYM6,-0.8904386835194424,0.5841139680300453,1.0
AP1AR,-1.019670265978081,0.5843209335611103,1.0
PBRM1,-0.8272769384345537,0.5844068505000899,1.0
CAB39L,-0.054160670605332535,0.5844361793932041,1.0
FFAR1,0.016290972917401895,0.584563744641325,1.0
FNDC7,0.2176829131524425,0.5845944159242797,1.0
AP4B1-AS1,0.337205737048134,0.5846082031824285,1.0
CCDC65,-0.28506579914993035,0.5846515254941514,1.0
LINC01876,-0.3354897759631097,0.5847431461987294,1.0
OSBP2,-0.5677391290111419,0.5849094145889729,1.0
VPS9D1,-0.4919737029003271,0.5854365234657457,1.0
FAM230H,0.01743267014492174,0.5855234073979056,1.0
RFLNB,-0.3890174713258386,0.5855818859153741,1.0
PLEKHA8P1,-0.11396428563523098,0.5856564201646663,1.0
POLA1,0.7745208894792531,0.5858985706280928,1.0
RANGAP1,-0.28040172813210246,0.585973919474983,1.0
SPDYE12,0.03730744089226841,0.5860686075322035,1.0
MRPL4,-0.07227495648538437,0.586346943828391,1.0
LAMC3,-0.715597690645134,0.5863703030440996,1.0
EHBP1-AS1,0.4891532355160381,0.5864331338282922,1.0
SAMD14,1.1207101970206308,0.5864331338282922,1.0
GALNT6,-0.09713858123922925,0.5865971511796106,1.0
TOGARAM2,-0.7091835883729756,0.586681236677292,1.0
STUM,0.8000505884811111,0.586736676234026,1.0
CHSY1,0.6482609110710479,0.5869558642647961,1.0
PSMA3,-0.38305645107505454,0.587063970860527,1.0
RAB40C,-0.2576826704207889,0.587089258656643,1.0
SUPT16H,-0.03910151181413195,0.5871460121370693,1.0
COQ7-DT,-0.1429120376137605,0.5875468482697627,1.0
ATP6AP1L,-0.1555262655305455,0.5877215309410553,1.0
ARHGEF6,-0.5987159274255313,0.5877701089567406,1.0
DDX50,-0.283487906267205,0.5877796382479795,1.0
MRPS9,-1.1503431968181292,0.587919782935653,1.0
AGO3,-0.20875901574860314,0.5879850479144315,1.0
PINX1,-1.1608056250249856,0.5880715134749024,1.0
PTGR2,-0.5216017592968064,0.5882742029773507,1.0
ERVMER34-1,-0.32616861992870166,0.5883603389221141,1.0
ZGPAT,-0.06775218967499018,0.5885449295905013,1.0
SNX2,0.06945116400281143,0.5887386457607993,1.0
ANOS1,-0.5999675300544118,0.5887421451903607,1.0
ZNF813,-0.8196828343960693,0.588755355882397,1.0
LINC01289,-0.021017851150707086,0.5887679618601103,1.0
LOC339685,0.019008751992840276,0.588882566963612,1.0
RNF113A,-0.7696158499653526,0.58899673570652,1.0
C1QTNF7,-0.01813875034542313,0.5890909182558837,1.0
PWWP2B,0.09478232178240795,0.5890909182558837,1.0
ZNF823,-1.370953474077589,0.5890909182558837,1.0
LINC00838,-0.042545523361978914,0.5891429876711484,1.0
TFEB,-0.01702935301463136,0.5893898540217166,1.0
TRIM41,-0.5532043373895326,0.5894422625077311,1.0
LECT2,-0.07813239948115297,0.589734958240033,1.0
LNPK,0.03825180003631151,0.589777407042642,1.0
AADACL2-AS1,0.26688888689040496,0.5898295090554379,1.0
LLGL1,-0.09123018705354058,0.5900064792555555,1.0
ISCU,-0.04160066074410899,0.5900114155335756,1.0
SRI-AS1,0.22316412273264866,0.5902145831008059,1.0
LOC283045,-0.42146797190987445,0.5902443971698113,1.0
MCRIP2,0.0739430029137245,0.59063251931126,1.0
KLHL15,-0.298067002563815,0.5907315561719682,1.0
RTCB,-0.4968172511949354,0.590798592701882,1.0
RNF168,-0.19241456449232958,0.5910685439648884,1.0
SNHG14,-0.06005947825831801,0.5910902754763546,1.0
ZNF43,-0.3056907382795101,0.5912432671141606,1.0
SPAG16-DT,-0.014625138810094718,0.5912768121032698,1.0
PRR7,-1.9936920950386081,0.5913685967190685,1.0
NCCRP1,-0.032848518606341075,0.5913831313020023,1.0
CDHR3,-0.21210710862748802,0.5913850365285435,1.0
LOC102724751,0.021759967871150157,0.5913882462116951,1.0
USP46,-0.7239513296651789,0.5915976590617988,1.0
FAM138C,0.10502867302274388,0.5916065487757294,1.0
TMEM181,-0.8643307142371092,0.5917458853570527,1.0
POM121L1P,0.005155395686082784,0.5917542473929392,1.0
SRP54-AS1,1.1606218670804311,0.5917542473929392,1.0
TAS2R1,0.05477929018476223,0.5917542473929392,1.0
FZR1,-1.1145934737036771,0.5920178921327168,1.0
IMP4,-0.10598224763604434,0.5920376098740215,1.0
GLB1L2,-0.17034437511361944,0.5921294986210964,1.0
LINC02418,-0.0655120927152346,0.5923573388265733,1.0
ANTKMT,-0.45702029904283104,0.5923638917342555,1.0
CRADD-AS1,0.4954507181557536,0.5924875796479161,1.0
MAN2C1,0.14879199229772194,0.592628794421481,1.0
GARRE1,0.13313982493051615,0.5926306736878244,1.0
SLC30A4,-0.47104964414024514,0.5926991669504805,1.0
ZNF446,-0.29358399740865515,0.5927776452695744,1.0
THSD1,0.12625901025257047,0.5930943750095248,1.0
LOC118567325,-0.057177341386015094,0.5931851807667128,1.0
RALGPS1,0.18444548869431748,0.5932390061656099,1.0
PCBD2,0.1864183095996744,0.593271274537861,1.0
CRYM-AS1,0.04170136407703234,0.5935255359543536,1.0
TUBGCP6,-0.6793345038833367,0.5935448691473391,1.0
FOXP4,-0.3749660433090127,0.5938046597267915,1.0
GPR35,0.11321307015462244,0.5938635357846187,1.0
LINC00662,-0.52101839990116,0.5940803307029956,1.0
SECISBP2L,-0.23185501170238362,0.5940860699682544,1.0
PCDH10,0.39541751362299754,0.5940884223253139,1.0
GTF2I,-0.2782104323088809,0.5941227195095001,1.0
SMIM13,-0.6143243561571229,0.5943833278557771,1.0
CCS,-0.5293268904000089,0.5943853998507582,1.0
LINC02252,-0.23755862306921374,0.5943969829464608,1.0
CTSB,0.21643102498669117,0.594405259648934,1.0
LINC01503,1.1483209315994802,0.5944067450280375,1.0
ABCA12,-0.04657197223123822,0.5944230930781479,1.0
B3GNT2,0.2321652613454292,0.5944230930781479,1.0
LOC105377146,-0.46745897773248773,0.5944230930781479,1.0
SNORA41,0.46447875405333205,0.5944230930781479,1.0
LINC01039,-0.16712366346223897,0.5945423501942195,1.0
VAMP1,-0.8598710994072235,0.5947382575637488,1.0
ORC2,-0.6166191674494902,0.594939445011504,1.0
HERC2P3,-0.14022147901624799,0.5952212461124362,1.0
DPPA4,-0.07235313119677221,0.5952535516299411,1.0
UBE2R2-AS1,0.24099631860966017,0.5953220661180727,1.0
NID2,-0.47877603876551234,0.5953418741451904,1.0
RIMS3,-0.09858480405862786,0.5953418741451904,1.0
LRRC37A8P,0.0018452686134790687,0.5954707657797249,1.0
PDCD2,-0.7193135651526298,0.5958078317015033,1.0
ADHFE1,-0.502479612535372,0.5958199732724891,1.0
PABPC1L,-0.08286187463820781,0.595982057602594,1.0
FANCL,-0.4888488486891826,0.5960571483766192,1.0
PLUT,0.08544836438134407,0.5962802014038333,1.0
UPF3B,-0.08884323404757467,0.5963709436306271,1.0
SLC6A6,0.37456866056001,0.596412946199794,1.0
MYADM,-0.28693586119523035,0.5964430595452892,1.0
CARNMT1,0.22924444422390053,0.5968104706581074,1.0
ZNF280C,0.274400922147292,0.5968194208704443,1.0
CRAMP1,-0.3396290031354853,0.5968194715366109,1.0
KANSL1L,-0.24094306139216604,0.5968656520697633,1.0
GSTCD,-0.20694811166515872,0.596982170947407,1.0
APOLD1,-0.8868847607938131,0.5971281129059786,1.0
EDC4,0.07154123518541594,0.5973353472145007,1.0
PIP4P2,-0.15044241182271081,0.5973967352447499,1.0
ADCY10,-0.03957879262148044,0.5975021385539809,1.0
STIM2-AS1,0.9865128617374027,0.5975021385539809,1.0
TXNRD3,-0.3672728825387501,0.5975021385539809,1.0
CTHRC1,-0.24450475097496935,0.5976696747077181,1.0
OSBPL2,-0.4439132195375489,0.5978749661118095,1.0
LINC01215,-0.25151073775109617,0.5980748799140382,1.0
ANGPT2,-1.1331322392880674,0.5982353399851323,1.0
FHIP1A,0.3919542789945448,0.5987906159027829,1.0
SNX20,-0.06082439856314072,0.5988442138766517,1.0
RDH13,-0.09420748064911669,0.5988533115530794,1.0
P3H2-AS1,0.41175810072293806,0.5990275446355355,1.0
CNPPD1,-0.8650080472118659,0.5991126511852203,1.0
SNX9,-0.2934718312094489,0.5991313759722074,1.0
ZDHHC15,0.9429306759924929,0.5993253030875463,1.0
KIF25-AS1,0.2369725231983455,0.5994115436230445,1.0
EEF1E1-BLOC1S5,0.3385136396300649,0.5995098045611823,1.0
NAA15,0.23241475478900703,0.5995308759769576,1.0
DAPK1-IT1,-0.04207278097949767,0.5996659589095632,1.0
GPR146,-1.1584274126366894,0.5997473267257394,1.0
PRDM5,-0.1808616131531654,0.5997608586949441,1.0
BTBD9-AS1,-0.0947230205586321,0.5997772203348994,1.0
LINC00367,-0.021419969078976493,0.5997772203348994,1.0
LINC00534,-0.03584629259608026,0.5997772203348994,1.0
GINS2,-0.6297832363651666,0.5999345050276937,1.0
PBOV1,-0.06779997497503758,0.5999812448303301,1.0
C1orf174,-0.11797356470055614,0.6000899292674464,1.0
CERT1,-0.6584359976469073,0.600150280067755,1.0
SELENOW,-0.07800101834702518,0.6001731261953935,1.0
RIMKLB,0.23750457709325357,0.6001900557878002,1.0
KLC2,-0.9115053595916794,0.6002816329948926,1.0
TSGA13,-0.055404101677242794,0.6007890165600047,1.0
CPT1B,0.09358039717530704,0.6009092881043103,1.0
SKP1P2,-0.17208032215943145,0.6009524221208857,1.0
TRIM14,-1.1792438359789443,0.6009645808531905,1.0
PPIL2,0.1051006311774679,0.6009811104886141,1.0
DMAC2L,-0.8017173052671435,0.6009885279423136,1.0
LOC101929550,-0.05313265898454314,0.6010332701601356,1.0
LINC00485,0.18766817373959083,0.6011243241940032,1.0
VPS37B,-0.7450544013228027,0.6011863585633803,1.0
LOC105373383,-0.2649468650758322,0.6014131958549439,1.0
SMAGP,0.9911625923366433,0.6015085855565082,1.0
CDON,0.0659133777338408,0.6015405435197438,1.0
SLC15A1,0.02953246543379156,0.6015648136490636,1.0
GAB2,-0.3882154443942172,0.6018055656650927,1.0
TROAP,1.1235477020818816,0.6018920806321956,1.0
ZNF717,-0.7430622228717165,0.6021207596657112,1.0
GAPVD1,-0.2952727662686335,0.6023512090028221,1.0
ERCC5,-0.8294474297605375,0.6024050120154198,1.0
HOMER2,-0.33076023390993003,0.6024624444733817,1.0
ZNF653,0.03343772607409346,0.6024624444733817,1.0
PTPRVP,0.048351267305945377,0.6024997586171636,1.0
OR6K3,0.13643194353315338,0.6025550566773479,1.0
PRPF8,-0.17158746472757513,0.6026224025846997,1.0
CHMP1B,-0.18977395343119283,0.602709311226842,1.0
LOC105371998,-0.4637135582626173,0.6027180005630837,1.0
DTWD1,-1.2109820574221744,0.6029759317945728,1.0
FAM138E,0.02408959715529337,0.6033554957630549,1.0
NDST2,0.5292486330078865,0.6033955198433664,1.0
HTD2,-0.7661821138084406,0.6034307437619836,1.0
ALAS1,-0.323654849630957,0.6034818705664146,1.0
SPRED3,0.16322134910966785,0.6035463931723106,1.0
ZNF611,0.4563525432200322,0.6036641855583681,1.0
CFAP97,0.3934485015887472,0.6037014951639182,1.0
CDC42EP1,-0.5673548288198363,0.6037542730309743,1.0
MGAT5B,-0.27292235339979054,0.6040042066578347,1.0
CELSR2,-0.12243108902814011,0.6040772838000794,1.0
HDAC8,0.14583895296659116,0.6041507336761551,1.0
APOBEC3C,-0.027510540993202767,0.6043860082094032,1.0
NIPSNAP3A,-0.9632190521517671,0.6043977517671226,1.0
ZNF552,-0.6507305352702182,0.6044451785501036,1.0
SUCLG2,-0.13794408095548497,0.604456306487692,1.0
CHMP1B2P,-0.001911391732659397,0.6046661667098163,1.0
FCAR,0.04729171724799855,0.6047798628972532,1.0
DZIP1L,-0.8045085743074054,0.6048025719727801,1.0
ADA,-0.30913137151149206,0.6051530702955583,1.0
LINC01310,0.09615554569541603,0.6051530702955583,1.0
TIGD2,-0.716461473544738,0.6051530702955583,1.0
CABP4,0.44664466626374366,0.6051533186020397,1.0
ZNF710,-0.4836198328510073,0.6053881866186481,1.0
IRF3,-0.6409085525655682,0.6055663352160634,1.0
OR2A1,-0.16945144991409505,0.6056133098451524,1.0
AMER3,0.0768063591044643,0.6057555450612262,1.0
TCF20,-0.7115858326920382,0.6057696786413345,1.0
TMTC3,0.14499624342029768,0.6058188212855768,1.0
NDFIP2,0.12774042849301248,0.6058254395574869,1.0
ACVR1B,-0.7186771114557446,0.6058524014673237,1.0
C5orf15,-0.5081595154022253,0.6061954608967459,1.0
PSMD11,-0.6677356023989139,0.6064804311421133,1.0
MAP4K2,0.06926883969449421,0.6065909561719518,1.0
MTR,0.2762403109654246,0.606704055081464,1.0
NFX1,0.13091665832787663,0.6072536831419475,1.0
SMC6,-0.9530861268247296,0.6072855581530614,1.0
OR10A3,-0.18842090958923538,0.6076047883343194,1.0
RPS6KB1,-0.31540976805714854,0.6076302194871764,1.0
VTI1B,-0.5961382000065049,0.6076524580679719,1.0
MANCR,-0.03885833478273977,0.6078490685346682,1.0
PLPP6,-0.7363971284091134,0.6078490685346682,1.0
PPP2R5B,0.6618979101512598,0.6078508532211302,1.0
LOC107984341,-0.1744133023337566,0.6079140755497471,1.0
CCNQ,-0.4272741512915463,0.6082428668698036,1.0
BAG4,-0.6749866155021135,0.6083126270765322,1.0
STRN4,-0.10064093528391495,0.6083126270765322,1.0
LHFPL3-AS2,-1.5668210369524689,0.6083564948491644,1.0
LOC145474,-0.891150914164178,0.6083575321630466,1.0
CYP27A1,0.08487862226010878,0.6084914370164822,1.0
WWTR1-AS1,-0.2403722665384961,0.6085503863395891,1.0
LOC105374988,0.2021435413398133,0.6087218929233587,1.0
GTF2H3,0.02275286739717319,0.6087985045142266,1.0
LUC7L,-0.02538675176445953,0.6093695593918217,1.0
NDUFB9,-0.22814750490135333,0.6095299056186507,1.0
MIGA2,-0.8905143628944923,0.609646174645557,1.0
KLHL5,0.41898902157058066,0.6097126447049974,1.0
RFC2,1.177375758838429,0.6099083959148309,1.0
SDHAP1,-0.5226122909428654,0.6099514284262899,1.0
RAB21,-0.14475871277938807,0.60996729181146,1.0
CBX3P2,0.4286884052178547,0.6099769896621814,1.0
PNPLA5,0.07904678425245486,0.6099769896621814,1.0
ERGIC1,-0.25422484059189654,0.6100769704159417,1.0
UBE2G1,0.050327432010014155,0.6101094281352326,1.0
TMEM42,0.04795166913201113,0.6102640325892532,1.0
CLEC2D,0.34563315041795023,0.6103970039633242,1.0
LANCL1-AS1,-1.282595271630824,0.6105504097054069,1.0
PPM1N,-0.6038329268718358,0.6105504097054069,1.0
LINC01489,-0.3732254330921141,0.6105771591113349,1.0
CCDC102B,-1.0159736190367739,0.6108179619317575,1.0
LOC105375800,-0.09598672852980024,0.6110150416344879,1.0
SNX18,-0.4827399736853724,0.6110150416344879,1.0
MIR193BHG,-0.08549050889584693,0.6110721852387377,1.0
SLC9A1,0.4690252964918883,0.6113512564459634,1.0
CRLF2,0.13049068205229783,0.6113803738307428,1.0
G6PC1,0.04002542874289339,0.6113819370492264,1.0
NBPF12,-0.695406705402429,0.6114612703859763,1.0
CTTN,-0.4976168003836754,0.6116402783533359,1.0
DCTN2,-0.4577023915894967,0.611676498974625,1.0
PDCD10,-0.5744738666972483,0.6117042926150731,1.0
TNNI1,0.11740137768240418,0.6117593729878721,1.0
SMARCB1,-0.33478875383830775,0.6118980591969105,1.0
DCAF4L1,-0.2475380657220541,0.6120821265621077,1.0
TROAP-AS1,0.6504222094751664,0.6120821265621077,1.0
ESRG,-0.4898763178535263,0.6123643566338202,1.0
MTA3,0.20937461842077798,0.6126317313005,1.0
LOC101927960,-1.0538687917113247,0.6127067145674246,1.0
BORA,-0.3086266957734056,0.6127226994544633,1.0
AP1G2,0.14828021273392333,0.6127460394488167,1.0
CCDC124,-0.3025122778168567,0.613011729653491,1.0
TMPRSS11B,-0.5161003156442235,0.6131316744550782,1.0
CFAP97D1,0.08582563888916243,0.6131773596441771,1.0
C2CD4A,-0.293296228760954,0.6132138923631895,1.0
SPRYD4,-0.059927889976395254,0.6132328849636586,1.0
FAM72A,-0.5296812714917738,0.6132570641048091,1.0
TMEM65,0.39233133246748864,0.6132987633196243,1.0
HIF1A-AS2,-0.2873342657441984,0.6134403629473608,1.0
LMBR1,-0.13138072089228767,0.6136706615822287,1.0
SIAH1,-0.5799570580748721,0.6137064930406022,1.0
ANKRD37,0.7204637891390593,0.6138989631025222,1.0
MAP7D3,0.33237583633619255,0.6139577091350933,1.0
SNORD3A,-0.03183414008240803,0.6140045185641556,1.0
LINC00680-GUSBP4,-1.7473266412403183,0.6141119595087909,1.0
UTP4,0.44029842049933593,0.6143783383115421,1.0
TMC5,-0.09379514925945866,0.614405185560928,1.0
CIDECP1,0.15979717981505068,0.6144067423601525,1.0
PDIA3,-0.11762377635390404,0.6148194392307991,1.0
AASDH,-0.7196280355817704,0.6148341133794694,1.0
LDB3,-0.010554939360426244,0.6149197257174295,1.0
GPR85,-1.9718772593378378,0.6149425627055511,1.0
FBXO3,-0.5683968461649721,0.6149650926485764,1.0
SLC9A3R2,-0.3202158237596637,0.6152681826397128,1.0
EAPP,-0.888242889688561,0.615523667487274,1.0
VPS39,0.03393871229380475,0.615574169381656,1.0
PAFAH1B1,-0.11370799597955211,0.6156387424733711,1.0
C5orf24,-0.3597788239124442,0.6158960753755913,1.0
C3orf62,0.21186090008155922,0.6161140469550564,1.0
DSN1,1.5973660725135204,0.6162724066302048,1.0
USP28,-0.6006603080514713,0.6163250888581149,1.0
LINC02679,-0.5317156357710162,0.6163282119126415,1.0
ESS2,-0.44220129245482925,0.61649158965513,1.0
TLN1,-0.32325169872388704,0.6165803160700378,1.0
ZNF589,-1.9788702364708595,0.6166635999395388,1.0
USF2,-0.20888265879694204,0.61670467823266,1.0
ZBTB5,-0.7699041439265326,0.6167589219067513,1.0
SYT13,-0.27684970154056465,0.6168986559749303,1.0
DNAJC10,0.5088452775730672,0.6169019211125051,1.0
ISY1,-0.5341922654873722,0.6171035806719756,1.0
DZANK1,1.0934949858245429,0.6172038596599454,1.0
EPN2-AS1,-0.6283137090965353,0.6174055253825224,1.0
PIK3CA-DT,-0.23947229427785416,0.6178277350670165,1.0
ZNF41,-0.5495742981839509,0.617836730943885,1.0
POLR2C,-1.8532122442915602,0.6184730704634566,1.0
ZC3H8,-0.3022764679633643,0.6190618859398227,1.0
SEC14L1,-0.455188698896622,0.6197242067405593,1.0
FAM222B,-0.5529117812419726,0.6197385728571634,1.0
PLCD1,-0.3521894076847289,0.6198377354853066,1.0
MCCC2,-0.5121073848378525,0.6199644512499691,1.0
B4GALNT2,-0.3529040329632122,0.6200626734895467,1.0
SYNE1-AS1,-1.0322185625594873,0.6201185406881875,1.0
DLEU2,-0.11483104550611593,0.6203814070391791,1.0
LEO1,0.19831536752058057,0.6203955818231798,1.0
SPDL1,-0.28023149759777854,0.620687639095205,1.0
COQ5,-0.49246511424070777,0.6207614351273399,1.0
SLC66A1,-0.48331156561173216,0.6208904331944367,1.0
SAMD15,-0.21432845773218936,0.6209349621465416,1.0
NCBP2AS2,-0.2751759357762825,0.6210666285430075,1.0
STT3A,-0.5397970967742552,0.6213082983466576,1.0
E2F2,0.5022075770930763,0.6214485770475362,1.0
CIAO3,0.5431949550448953,0.6214697117135825,1.0
NUDT14,0.4385399062474028,0.6214947675254445,1.0
ZNF121,-0.03969623544008929,0.6215745453210773,1.0
DCTN6,-0.47318989276795925,0.6216009871705124,1.0
PRKD1,0.8724809651910097,0.6216671312333486,1.0
PPP1R3F,-0.5311931469844956,0.6217313239378388,1.0
STX10,-0.0946902178745154,0.6217492719968178,1.0
ARPC2,-0.05159143591351087,0.6218587033461735,1.0
ZP2,0.07282999341366575,0.6218835753892573,1.0
MTREX,-0.30817131205855636,0.6219867041654434,1.0
MMGT1,-0.2600940093218429,0.6220704135341077,1.0
ODAPH,-0.04730354089999563,0.6223995406429341,1.0
NAIP,-0.3681709993936436,0.6224130627111408,1.0
IFT27,-0.6970706887776937,0.6225644563209509,1.0
PLS3-AS1,0.30236292989391717,0.6226214426789316,1.0
CYB5R3,-0.32238883647190497,0.6230199894089555,1.0
PAK1IP1,0.471803659882181,0.6230619082342658,1.0
ZNF707,0.8818298161088034,0.6232778759782895,1.0
FBXO6,-0.3146457254211318,0.6233803268812559,1.0
LINC02078,0.042256952635749655,0.6233910493230737,1.0
FRY-AS1,-0.09607590441219475,0.6234150765380546,1.0
SNHG29,-0.09913810862325519,0.6234709245404089,1.0
ZNF180,-1.3568772135582658,0.6236982680230898,1.0
TXNRD2,-0.39269459205819973,0.623894744807459,1.0
SLC4A5,-0.1364753610684233,0.6240802766514231,1.0
LNCPRESS2,-0.23917424729497097,0.6241313573694458,1.0
MIOX,0.01558571454860199,0.6244534001138439,1.0
BMS1,-0.8676737601524473,0.6251451539220942,1.0
LOXL1-AS1,-0.020629140093827235,0.6256597468146368,1.0
RUNDC3A-AS1,0.22316439795149107,0.6256776319599378,1.0
LINC00605,-0.2034868350370892,0.6258032488744067,1.0
PARL,-0.1739198273633086,0.6258073433195389,1.0
RHOU,0.24247024518009777,0.6258907340571938,1.0
CDC7,-0.14411161605772815,0.6259105945286451,1.0
LIPG,0.041599596368616695,0.626055177860189,1.0
ZC3H18,0.269919781625211,0.6262892674432556,1.0
TBL1XR1,-0.5060797022580695,0.6263863504723329,1.0
RNFT2,-0.7032514452881182,0.62640446927586,1.0
SGTA,-0.4905239748164383,0.6264064773230623,1.0
AKAP1,0.08994505324145011,0.6265748080158257,1.0
MRPS23,0.16680309820950873,0.6265765718540202,1.0
SCML4,0.45053519196494873,0.6266702958125414,1.0
LINC02315,-0.056099672596910274,0.6270599637282172,1.0
LINC01381,0.4293150762616842,0.6273832305958447,1.0
SARDH,0.662342919691116,0.6276920125623453,1.0
ANKLE1,0.051410796127059205,0.627709368625349,1.0
TEX2,-0.6449106279759578,0.627728414273397,1.0
ZNF141,0.14586705161782185,0.6279016157584836,1.0
PLEKHJ1,-0.3466694142950765,0.627970849923617,1.0
IL2RA,-0.1935200130577516,0.6279888342431917,1.0
LINC03021,-0.8171168185052875,0.6280240353376858,1.0
LNPEP,-0.23349823605809944,0.628444029346537,1.0
ENTPD1-AS1,-0.39235719434731553,0.6286130079272733,1.0
LOC653712,1.039903984661953,0.6290778921019785,1.0
BAZ2B,-0.5538757826570104,0.6291645161771554,1.0
PEDS1,-0.002868499147326469,0.6292170029692328,1.0
FAM153CP,0.005843126433611873,0.629327321620683,1.0
LRRK1,-0.25800803477858103,0.629339606361648,1.0
TIGD4,1.0173216081810088,0.6293978300232921,1.0
POLR3F,-0.1303831286226032,0.6297839060388837,1.0
TUBGCP5,0.6149553804147214,0.6298589426835908,1.0
PIK3C2B,-0.0325220382773847,0.6299710891195658,1.0
LILRA2,-0.17367464129043886,0.6300108978330572,1.0
MIS12,1.2800863162463954,0.6300608356073139,1.0
ZNF84-DT,-0.020775150778155508,0.6301107813088505,1.0
DANCR,0.0737368625453604,0.6303378655541534,1.0
CCPG1,-0.4929280176783621,0.630345504599428,1.0
TRAPPC13,0.3838078628691939,0.6304667482318476,1.0
CCAR2,-0.11625507076003179,0.6305140468430926,1.0
PTGER3,0.07032531030771651,0.6305657825041269,1.0
IQCA1,-1.024505667748465,0.6306802517895511,1.0
FSIP2,-0.746220390702396,0.6313357401306388,1.0
VTA1,-0.5549283104654019,0.631595478189106,1.0
SLC37A2,0.02745710267829737,0.6317189168181434,1.0
