gene_name,log 2 FC,orginial p,adjusted p
DHH,0.3966801695118326,0.7192686612657448,1.0
TMEM198B,-0.4017512989651426,0.7194908382153511,1.0
NCK2,-0.486567010070938,0.7197748431729253,1.0
C9orf64,0.052261750826390854,0.7199966482527942,1.0
ZNF397,0.4043089084248714,0.7201065346607547,1.0
ARF3,-0.18795581640764253,0.7202948503794404,1.0
IGDCC3,-0.46128408869109744,0.7204407696567066,1.0
LOC100422781,1.0488548223801812,0.7205105918406055,1.0
OR7A5,-0.41885237890581506,0.7207510496077015,1.0
LINC02902,0.20766337552684225,0.7207750528874705,1.0
ROBO4,-1.2294235511684182,0.7209722405379295,1.0
RABAC1,0.025518867594397282,0.7213098926575998,1.0
ZNF738,-0.526444216338634,0.7214566825618502,1.0
CUEDC1,-0.5466942988689052,0.7217526958774261,1.0
LOC221946,0.22663120917780147,0.721793302195403,1.0
INKA1,0.6424913824430821,0.7218485131950394,1.0
LVRN,0.2451434429856474,0.7218485131950394,1.0
PCDHGA8,0.010132366157560089,0.7224623113847186,1.0
SLC30A2,0.10759286059021132,0.7229857887917597,1.0
FYB1,0.02625436591529886,0.7231920088837736,1.0
DGCR8,-0.6464546054740148,0.7234491112954633,1.0
MON2,0.23421143572010217,0.7237004884862561,1.0
POLR1B,-0.37164660746235084,0.7237909546524632,1.0
LINC02533,0.12100912708262339,0.7238162378726277,1.0
MIR4290HG,0.0789149481285677,0.7241275089923829,1.0
LINC00662,-0.03948267981677511,0.7242848995941853,1.0
LINC01005,0.012544032447808925,0.7243061420624575,1.0
IRAK3,0.07781415889691733,0.7243201865952396,1.0
LBR,-0.3801430303310696,0.724396526438789,1.0
TBCC,-0.021789522147050915,0.7245244707930427,1.0
FAM27C,0.2734742551291399,0.7245363582508864,1.0
IL20RB,0.1846695644385161,0.7245363582508864,1.0
LOC100288208,0.017033835365282312,0.7245363582508864,1.0
SRSF7,0.09720733221181407,0.7251160306405896,1.0
VCP,-0.025404493382278487,0.7251660423281574,1.0
IL6ST,-0.3701979911683056,0.725310588983831,1.0
COPS7A,-0.3959307668212269,0.7253412098455809,1.0
MSRB1,-0.3688844697117639,0.7255774544349549,1.0
RNF152,0.5459621152079239,0.7256738018007551,1.0
SFXN2,0.35862018570971016,0.72571962204409,1.0
VWA5A,-0.41036432792950367,0.7258371567926356,1.0
DRAIC,0.4953098011006963,0.7258815575122831,1.0
TUBA3FP,-0.11437723053231402,0.7259823141423029,1.0
TRIM52,-0.024507617002972645,0.7260858951968048,1.0
DANT2,-0.6232557785133177,0.7261672304434041,1.0
ATE1-AS1,0.5855740855708528,0.72633715736821,1.0
B3GNT3,0.01852116175743652,0.72633715736821,1.0
USP32P3,0.014618015429281725,0.7265056456979858,1.0
ANKAR,-0.10752517122695159,0.7267996326414019,1.0
LZTR1,-0.4639988904687367,0.7269055988898221,1.0
MIR6529,0.13834267496019595,0.7272276028760079,1.0
SNORD58A,0.13759620816544654,0.7272276028760079,1.0
FGD6,-0.7821838189194921,0.727299002415854,1.0
STAG2-AS1,-0.7533002581012254,0.7273689361464967,1.0
ZBTB33,0.020714500563252348,0.7275467754121101,1.0
CLPS,0.36735468810731503,0.7276343892342076,1.0
CTSC,0.581336831752563,0.7277709180558679,1.0
CLOCK,-0.2969210197699612,0.7278055543586122,1.0
LINC00963,0.8223674402717708,0.7279633759406581,1.0
TEKT1,0.07770749822123565,0.7280911442977132,1.0
MCPH1-DT,0.09163183476288038,0.7281720441031077,1.0
POU6F1,0.172526921299341,0.7283495041581762,1.0
USP30,0.12407915172989517,0.7284642441361456,1.0
XPO4,-0.15304535789265325,0.7285623757075572,1.0
DNM1P35,0.0214589943996202,0.7285642186519217,1.0
BCO1,0.09587333556664059,0.7285744905422755,1.0
CBLN4,0.2450897546288465,0.7285744905422755,1.0
ZCCHC10,-0.08595949339599608,0.7286469816484364,1.0
CMBL,-0.18997337758110644,0.7287556323645166,1.0
LINC01494,-0.045364182864707184,0.7290730552222535,1.0
RAB15,-0.3155932783731154,0.7291981952764568,1.0
SLC25A23,-0.353186366576976,0.7292738969359669,1.0
FICD,-0.6437087264317265,0.7292869680305438,1.0
SEPHS1,-0.4725649302194661,0.7293654450042273,1.0
ACOX3,-0.08691206688933874,0.7297874049977667,1.0
DENND2D,0.08574809904029204,0.7299222167035031,1.0
MYZAP,0.30591460232054984,0.7299222167035031,1.0
ANKRD53,-0.00700522065670015,0.7300554107545247,1.0
PFKM,-0.5274301002636351,0.7300947349077329,1.0
LINC01695,0.11077434501714489,0.7305629956263361,1.0
SUV39H2,0.4451089492416143,0.7305665586832788,1.0
LOC100126447,-0.09131246409691987,0.7308769192723945,1.0
SLC25A51P4,0.12326795351737263,0.7310761388771049,1.0
RBPMS2,0.1373638337642965,0.731270777544342,1.0
OR4K17,0.12377539063273969,0.7317072549094112,1.0
PSKH1,-0.4225684468450134,0.7317506271304146,1.0
LOC441087,0.19312174119790745,0.7324165858411132,1.0
SMIM11,-0.13614387555972257,0.7324424307779607,1.0
CYP51A1-AS1,1.5556669919642632,0.7324774717292323,1.0
C3orf80,-0.17058924175176873,0.7326201692417103,1.0
PRAMEF1,0.33076129922864195,0.7326201692417103,1.0
TTC41P,-0.27349339452806376,0.7326201692417103,1.0
ACTG1P4,-0.7764498655357187,0.7326927671519484,1.0
EML2,-0.9819144274728365,0.732735784959377,1.0
IL12A,0.9175878827255394,0.7329480336525884,1.0
LOC100132781,0.4100490212048801,0.7330051302109701,1.0
TSEN15,0.12292792365199177,0.7330340121985807,1.0
JAKMIP1-DT,-0.9911615576386532,0.7330891528511896,1.0
LOC644669,-0.3593091488068224,0.733125507506535,1.0
SLIT3-AS2,0.012272244706081535,0.7331497505450442,1.0
MED24,-0.5973879020191227,0.7334018017146742,1.0
IER3-AS1,-0.6743366191140182,0.7334498890809045,1.0
ZMYM1,-0.43628457461756137,0.7335017492015419,1.0
CPEB1,-0.6065538915653926,0.7335824800188562,1.0
C1orf216,-1.0820380761026214,0.7336237973019497,1.0
WRN,0.0083944906501344,0.7338922432174454,1.0
SLC39A10,-0.3074883604201627,0.7339468374004074,1.0
TBC1D3P2,-0.18341628734577933,0.7339703879648236,1.0
METTL25B,-0.31544956905881044,0.7339881846196108,1.0
GTF2H2B,-0.1805256970472681,0.7340008663052057,1.0
C5-OT1,-0.37498569397294634,0.7345481188816869,1.0
ZNF133,-0.34380037982910516,0.7346368298945858,1.0
LINC00602,-0.07145001876793793,0.7346695551076918,1.0
LINC01341,-0.6288906350505896,0.7346695551076918,1.0
LINC02720,-0.8535680564636839,0.7346695551076918,1.0
SIGLEC16,0.3721697990914636,0.7346700016246858,1.0
ZNF43,-0.17854093313204888,0.7347429139423354,1.0
SCCPDH,-0.20651280884333997,0.7348808063266372,1.0
PURA,-0.08479457219676978,0.7349456967463006,1.0
ZNF805,-0.07559868779473107,0.7349489993212062,1.0
UBTD2,-0.1881113441847235,0.7349946595074319,1.0
DHDDS-AS1,-0.1346737230795299,0.7353214298752293,1.0
LINC02817,0.0705808679990677,0.7354202257544831,1.0
LOC100996740,-0.19399516591969823,0.735730256775136,1.0
LINC01232,-0.21773471380283477,0.7360659474794102,1.0
CA5B,0.36708776843424296,0.7360832142970424,1.0
CD300LD-AS1,-0.04966673145946697,0.7363771525615637,1.0
CAPN9,-0.8019815145514244,0.7364715577811506,1.0
AASDH,-0.6629081831181808,0.7365322322138521,1.0
LOC105372698,-0.10842099809769758,0.7366009363548343,1.0
REM2,-0.2015641409608003,0.736673291126837,1.0
LOC100502572,0.03388949241542275,0.7367611414524294,1.0
CCNT2,-0.07380453159971637,0.7368182565963066,1.0
TTC5,0.12030247306823212,0.7368210406597627,1.0
CERS6-AS1,0.33662691778739257,0.7368961013020798,1.0
MTMR3,-0.23592758443866954,0.7370948705754528,1.0
KIZ-AS1,-0.18252753796166452,0.7372907359900229,1.0
GCNA,0.4100201774296831,0.7375641086020639,1.0
SPIRE2,0.47553084303000026,0.7375982322326101,1.0
LOC730100,-0.08998105738453555,0.7377335200045527,1.0
CNTF,-0.4094489451782065,0.7378337268408126,1.0
ZNF543,0.042618593500367445,0.7378681027562426,1.0
CYP2D6,-0.2905440097859025,0.7379300831244275,1.0
C16orf54,0.1188479149537303,0.7379397011695892,1.0
LOC100287944,-0.1770413148908904,0.7380259678659522,1.0
DTX2,-0.6753747476314027,0.7381294569446748,1.0
KATNB1,-0.2165143682420276,0.7381323862739977,1.0
STAT2,0.30931122817810913,0.7382206236724811,1.0
CAPN10,-0.1046573917774628,0.7382760870501506,1.0
MRPL10,-0.36593082935374494,0.7382989759918865,1.0
RABL2A,0.1556932702683512,0.7384783110453564,1.0
SAMD4B,-0.3017267261611001,0.7386457702869558,1.0
SNX2,0.05954669087177573,0.7388306643155361,1.0
ZNF554,-0.06467076360630418,0.7388609895048301,1.0
SNRNP70,-0.2335598316040341,0.739297442549094,1.0
C6orf163,-0.3792695053493443,0.739379456231308,1.0
SRGAP3-AS2,-1.1641475800883414,0.7394174839632603,1.0
LINC03002,0.02487932175183759,0.7397164071489787,1.0
HERC4,-0.49241669012811984,0.7398023401088771,1.0
ZCWPW2,-0.5969107495546119,0.7401269099796717,1.0
UCP2,-0.341078021256906,0.7401271541723551,1.0
CRLF2,0.12426888583323936,0.7402745999308102,1.0
CERK,-1.0900103567188502,0.7402892457109003,1.0
ARSK,0.04809649768141629,0.740399457686167,1.0
ZNF814,0.13493504454343902,0.7404248990320498,1.0
IL6ST-DT,-0.0493248424904615,0.7404749769222578,1.0
LINC00958,0.4047256724323867,0.7405698572897754,1.0
SLC28A2,0.17639078332190397,0.7407748188099088,1.0
APOC4-APOC2,-0.021791937867833462,0.7410023469965632,1.0
KANK3,-0.8233207267950919,0.7410023469965632,1.0
PPARGC1A,0.13712529997793288,0.741142780747264,1.0
PSTK,-0.654090139147446,0.7411839880551397,1.0
ZNF605,0.02545999779029563,0.741249074639142,1.0
TPM3P9,0.15585963300578992,0.7413483598190057,1.0
LINC02649,0.3523519640189463,0.7415825545014672,1.0
SNHG30,-0.2784121985297634,0.7418162645963449,1.0
LINC02275,0.0799928730216499,0.7419704276587431,1.0
CMPK2,-0.6613171051805788,0.7419962710585979,1.0
SLFNL1-AS1,0.08506126390684435,0.7420824948051199,1.0
COQ8A,-0.5690500612504377,0.7424209073724286,1.0
APOB,-0.017777526547823764,0.7425883097283108,1.0
LINC01182,-0.013631320224291052,0.7425883097283108,1.0
LINC02580,-0.5930105604000679,0.7425883097283108,1.0
LOC105372069,0.05653472788301067,0.7425883097283108,1.0
MADCAM1,-0.2585157817276245,0.7425883097283108,1.0
CCL24,0.1321694368812496,0.7427992938371828,1.0
RBM18,-0.7206525431231439,0.7428432839128372,1.0
LOC101928627,-0.09412599258073544,0.7428658167191893,1.0
MIR1282,0.5159591387509744,0.743115904932611,1.0
M1AP,0.034210754265926485,0.7431800092746714,1.0
LINC00311,0.20819077357275229,0.7433884829107713,1.0
ZNF853,-1.0489243665669603,0.7435730121994624,1.0
ZNF608,-0.10077234056904283,0.7437767127985142,1.0
VSIG10,-0.03147815071955215,0.7438379469471551,1.0
PCDHGA3,-0.4530073977355521,0.7438542406299895,1.0
FAM193A,-0.22730547753874963,0.7438698837529636,1.0
KCNK3,0.03410839894967446,0.7438943303496368,1.0
CASP9,-0.5346338252377569,0.7439844099629939,1.0
COPA,-0.09021134096543847,0.7440176145718979,1.0
CACNA1G,-0.28286812682075685,0.7440756854535354,1.0
C1orf210,0.24151626466170287,0.7441706387661566,1.0
AMDHD1,-0.22998916282655188,0.7441753659320923,1.0
ARHGEF34P,-0.01725200238062974,0.7441753659320923,1.0
CD200R1,-0.010732165982487498,0.7441753659320923,1.0
CIROP,-0.09578294884397749,0.7441753659320923,1.0
FAM186A,-0.010633058422252914,0.7441753659320923,1.0
GGT3P,-0.033451819825505213,0.7441753659320923,1.0
SH3PXD2A-AS1,-0.5276163893734882,0.7441753659320923,1.0
STAB1,-0.012179653329390812,0.7441753659320923,1.0
ANKRD13A,-0.16968892844491604,0.7442588839578962,1.0
GALNT5,0.5677869714574216,0.7443279199494592,1.0
MPHOSPH9,-0.062251590627602015,0.7443612180864221,1.0
SCAMP1-AS1,-0.21409157297601056,0.7444113803453105,1.0
PRICKLE2,-0.16337630886732563,0.7445283831915417,1.0
RDUR,0.33805507754613584,0.7445647478525632,1.0
NUDT8,-0.2128045168318723,0.7448505585610056,1.0
LIG1,-0.3803909581183787,0.7448680606166674,1.0
SLC4A3,-0.5728258201268439,0.7450855835005223,1.0
C1QTNF3,0.2877582296893139,0.7453734733275788,1.0
LINC00861,0.21332743634861903,0.7454205163800286,1.0
TRIP11,-0.23162577362584647,0.7454573542811178,1.0
ILF3-DT,-0.12103240563201198,0.7455422233965897,1.0
CATSPERZ,0.13447080120010002,0.7457635093675692,1.0
LINC00350,0.4368841680351228,0.7457635093675692,1.0
LINC02392,0.06968316474865734,0.7457635093675692,1.0
LOC101928002,-0.13324488826230835,0.7457635093675692,1.0
LOC102723517,-0.8466134158465091,0.7457635093675692,1.0
TMPRSS11D,0.0355020787116841,0.7457635093675692,1.0
NCOA5,-0.509126622418478,0.7458004342716609,1.0
RTL4,0.04379881785478345,0.7458155241017025,1.0
LINC02065,-0.08113033196981255,0.7458323535959542,1.0
SS18L1,-0.316870645035102,0.745851308366822,1.0
SEMA4C,-1.2953978710544742,0.7461112636944356,1.0
TMEM175,-0.1540577811344115,0.746123838359767,1.0
NPTN-IT1,-0.10683999790796839,0.7462392842393257,1.0
ETV7,-1.9853293575212385,0.7465333564841022,1.0
ANAPC4,-0.08843404382703053,0.7466561269901781,1.0
HERC2P2,-0.04401415047172565,0.7467235161193524,1.0
ZCCHC14,-0.2118538778345453,0.7469193980508868,1.0
FAM13B,-0.23207293427276077,0.7470706263771454,1.0
RMDN2,-0.5592873425290668,0.7471486704101626,1.0
LINC02762,0.17414811708380712,0.7472462638087608,1.0
KRTCAP3,1.388909871250773,0.7473527337805481,1.0
LINC01103,-0.19802478911417906,0.7473527337805481,1.0
LINC02481,-0.020755547274441538,0.7473527337805481,1.0
MUC5AC,0.009507705105617168,0.7473527337805481,1.0
NACA2,-0.004947349353744886,0.7473527337805481,1.0
PXDNL,0.06330427902526614,0.7473527337805481,1.0
SNORD49A,0.06343313080978255,0.7473527337805481,1.0
SYNDIG1L,0.601240208972659,0.7473527337805481,1.0
CAMSAP1,-0.1579595631061703,0.7477635225075816,1.0
LAMP2,-0.14208759227387455,0.7478033084848568,1.0
MED6,0.11761948841487326,0.7478339048709937,1.0
LPCAT2,0.05113904013457234,0.7479841440448443,1.0
MAPK9,-0.30908906969374933,0.7480669645969538,1.0
ESR1,-0.5116490259360515,0.7481966460963507,1.0
SCAMP2,-0.6212242298517353,0.7482559646249172,1.0
TCAIM,0.17659814874418225,0.7483403547476866,1.0
NFAT5,0.15552224304662532,0.748460474301564,1.0
FAM227B,-0.38249231637069725,0.748535427718239,1.0
LARP6,-1.2623837058205094,0.7486934263077312,1.0
FOXD3,0.09594832591019885,0.7489430329030545,1.0
LOC105373244,-0.027084281886747434,0.7489430329030545,1.0
PLIN1,0.22886443925542163,0.7489430329030545,1.0
RNU6-7,0.6935280317153517,0.7489430329030545,1.0
ZNF32-AS1,-0.40081580841757997,0.7489430329030545,1.0
SERINC4,-0.22993614028674694,0.7489697117935148,1.0
EXPH5,0.06571809379636244,0.7491826304389967,1.0
UPF3B,-0.1456695837693752,0.7493534185876756,1.0
LOC101928844,0.3407999305402297,0.7496532444128525,1.0
ASPA,-0.6367376520210004,0.7498754867157942,1.0
THAP7,-0.586656854318508,0.7499443898559237,1.0
LOC100130357,0.6575895557433343,0.7500091582488648,1.0
EPCAM-DT,0.029947231350706288,0.7503799390482678,1.0
LINC00408,0.16482504559472208,0.7503799390482678,1.0
STRADA,-0.2107963946776605,0.7505176757637873,1.0
LAG3,0.08756778322153563,0.7505344004534058,1.0
LINC00842,0.15075568621540317,0.7505344004534058,1.0
LOXHD1,0.21250797164238505,0.7505344004534058,1.0
LYPD3,0.13720354567393492,0.7505344004534058,1.0
PTPRQ,0.031285502431294104,0.7505344004534058,1.0
LSINCT5,0.10289389677319305,0.7507903580665345,1.0
TFAMP1,-0.03985110262618383,0.7508363622429557,1.0
NPFFR1,-0.05555841080041506,0.7510032259295398,1.0
ZNF33B,-0.5331708625956704,0.7514474348083277,1.0
GPR179,1.5501462829463388,0.7521268301362851,1.0
EXOSC1,0.01222348070631311,0.7521758588078208,1.0
TBXA2R,0.3016359127605907,0.7521858552302535,1.0
LGR4-AS1,-1.1461307477744263,0.752277332864158,1.0
MIR4444-1,-0.7626678111417269,0.752277332864158,1.0
TUBB2A,-0.36227301141257956,0.7525574457777121,1.0
MYH11,-0.1890232692368284,0.7526036768531842,1.0
NLGN1-AS1,-0.23047629311467863,0.7526468496566853,1.0
KLHL13,-0.6818756923912696,0.7528047930519421,1.0
CFAP92,0.45867964266664746,0.7528150446798416,1.0
LINC02241,0.21055365684632868,0.7530538546082637,1.0
DNAJC16,0.14302140471835148,0.7531725536287281,1.0
SPATS2,-0.21676130796565657,0.7531826096153905,1.0
SCN3B,-0.978188173469211,0.753194079246347,1.0
SNORD14C,-0.8166082244702754,0.7534196049275438,1.0
FCGR2C,0.040476946556380955,0.7537203156428153,1.0
C17orf80,0.6880692593813064,0.753863188832441,1.0
PCLAF,0.48242755927896247,0.7539506101891882,1.0
INVS,0.03367485650042002,0.7540221452902012,1.0
ATG16L1,-0.3285962003183518,0.7541782405467002,1.0
ZDHHC24,0.14770153001047728,0.7545086787581976,1.0
LYSMD1,-0.17237134509549684,0.7546437410073773,1.0
RPL26L1-AS1,0.3976467028774136,0.7546996225198854,1.0
ZBTB8A,0.11220740118581932,0.754797803200335,1.0
GNG12-AS1,-0.10209671260580076,0.7549158953935551,1.0
NECTIN3-AS1,-0.7682705584370778,0.7550016504324131,1.0
EEF1AKMT2,-0.5488805767088487,0.7550077076492189,1.0
LINC00886,0.898539017900765,0.7551717333754219,1.0
MIEF2,-0.6173088058110631,0.7552039027796075,1.0
PFKP-DT,0.7873638673412089,0.7553148506506338,1.0
FBXL17,-0.04157523913134471,0.7555091185239134,1.0
KDM4A-AS1,0.4499734276197989,0.7558547599440757,1.0
PTGES,0.17337109039530746,0.756048387886849,1.0
INTS4P2,-0.05529702670372111,0.7563649552956067,1.0
ATP7B,-0.6883307785322307,0.756685512565061,1.0
PPFIA2-AS1,0.818799245188143,0.756685512565061,1.0
LCLAT1,-0.19888418333281666,0.7566885903049844,1.0
LINC02076,0.29892399286760607,0.7567358405768527,1.0
ERICH6-AS1,-0.26224122662098637,0.7568131628114025,1.0
ADGRE2,-0.3500049444748575,0.7568726927636004,1.0
VSIG4,0.5974109280664488,0.7569104288239663,1.0
GIMAP1,0.6248746017824902,0.7569964074274127,1.0
LINS1,-0.05535330386766875,0.7570703426119894,1.0
AADACP1,0.060546769942738644,0.7571066390878604,1.0
ACTBL2,0.033627815631559546,0.7571066390878604,1.0
ACY3,0.29727236439270854,0.7571066390878604,1.0
ADAM18,0.05705775372471804,0.7571066390878604,1.0
ADAM5,0.06363678871624011,0.7571066390878604,1.0
ADGRG6,0.09108052219547834,0.7571066390878604,1.0
APCDD1L,0.028344097959128386,0.7571066390878604,1.0
BCL2A1,1.2006064298387618,0.7571066390878604,1.0
C6orf58,0.1414419677713732,0.7571066390878604,1.0
C9orf163,0.0963186860628146,0.7571066390878604,1.0
CASC17,0.022091880565648314,0.7571066390878604,1.0
CLEC9A,0.08683449106121557,0.7571066390878604,1.0
CPA5,0.08543290298323794,0.7571066390878604,1.0
EYA4,0.159172016650854,0.7571066390878604,1.0
FMR1-AS1,0.12679210806209265,0.7571066390878604,1.0
GACAT3,0.06552045713187996,0.7571066390878604,1.0
GNAT1,0.12141846185221272,0.7571066390878604,1.0
GUCY2EP,0.0083192421403973,0.7571066390878604,1.0
HBE1,0.16262537578823474,0.7571066390878604,1.0
HOXB-AS3,0.4019095746645124,0.7571066390878604,1.0
HOXD3,0.623397479267274,0.7571066390878604,1.0
HSF5,0.01826925540676703,0.7571066390878604,1.0
IFIT1B,0.6485901956137146,0.7571066390878604,1.0
LILRA1,0.05802770794378215,0.7571066390878604,1.0
LILRB4,0.012495025831401057,0.7571066390878604,1.0
LINC00353,0.01961604263314125,0.7571066390878604,1.0
LINC01053,0.07193413944640506,0.7571066390878604,1.0
LINC01477,0.12249148453220578,0.7571066390878604,1.0
LINC01752,0.8628316105334785,0.7571066390878604,1.0
LINC02056,0.7912339106348504,0.7571066390878604,1.0
LINC02541,0.9561903857358178,0.7571066390878604,1.0
LINC02888,0.2942360350305268,0.7571066390878604,1.0
LOC100129617,0.038466147184133534,0.7571066390878604,1.0
LOC100240734,0.5321952180513075,0.7571066390878604,1.0
LOC101928557,1.4414934296737187,0.7571066390878604,1.0
LOC388780,0.2749988047780793,0.7571066390878604,1.0
MAGEB17,0.4536834779906678,0.7571066390878604,1.0
MFFP2,0.07155540536400626,0.7571066390878604,1.0
MIR671,0.47185300819928444,0.7571066390878604,1.0
MIR8078,1.4643903736869692,0.7571066390878604,1.0
MUC2,0.0015405483532202082,0.7571066390878604,1.0
MYLK2,0.2596965241327291,0.7571066390878604,1.0
NPAS2-AS1,0.4520263907927622,0.7571066390878604,1.0
PITX3,0.007336680268225934,0.7571066390878604,1.0
PRKAG3,0.06310207564185066,0.7571066390878604,1.0
PXT1,0.34964150765159074,0.7571066390878604,1.0
RDH8,0.21877740997765374,0.7571066390878604,1.0
SLC22A12,0.6523120471429765,0.7571066390878604,1.0
SNORA74B,1.5655236095253677,0.7571066390878604,1.0
SNORD113-4,1.2223790342424592,0.7571066390878604,1.0
SNORD78,2.7580916057104052,0.7571066390878604,1.0
ZAP70,0.17966450950200702,0.7571066390878604,1.0
ZC3H11B,0.0016953698270282314,0.7571066390878604,1.0
MAP3K4,-0.451258616358071,0.7571386460373584,1.0
SLC35A5,-0.3516143830729784,0.7575982168257308,1.0
LINC01931,-1.1597675990426033,0.7577081285374996,1.0
HCLS1,-0.8388289726557352,0.7577290189335663,1.0
LINC02535,-0.025883643638821886,0.7577290189335663,1.0
MGC4859,-0.011341362272205911,0.7579520358534906,1.0
LYRM7,0.01317542218115402,0.7579697933468046,1.0
ALOX12,-0.04779494864575859,0.7579854305352973,1.0
PTMA,-0.1087010054108256,0.7582614314412669,1.0
AUNIP,0.9893057821366243,0.7583017528068973,1.0
TSC22D1-AS1,-0.414795686246503,0.7583426546006979,1.0
MRM3,-0.3851354758582978,0.7584759113027106,1.0
RNF213-AS1,0.21846250796290353,0.7585840822519972,1.0
BRAF,0.125727314210067,0.7587719123317961,1.0
MORC4,-0.18831554261952835,0.7590294228410385,1.0
LINC01583,-0.01638517149265403,0.759093837378967,1.0
SNORD94,1.3048917677198204,0.7591096121469519,1.0
A2MP1,0.5249694264037387,0.7593588336684968,1.0
ADH1A,0.06595871484290997,0.7593588336684968,1.0
ALDH1A2,0.030324034519848702,0.7593588336684968,1.0
BCL6B,0.2090761433704077,0.7593588336684968,1.0
CASC18,0.01679319437057638,0.7593588336684968,1.0
CCDC200,0.08906650856851125,0.7593588336684968,1.0
CKM,0.01965859961409677,0.7593588336684968,1.0
CLDN20,0.17721715004821798,0.7593588336684968,1.0
CLLU1,0.0065189722001304864,0.7593588336684968,1.0
CSNK1A1L,0.5263115186300864,0.7593588336684968,1.0
CYP3A7-CYP3A51P,0.01164827426880509,0.7593588336684968,1.0
DBH-AS1,0.023224825907057045,0.7593588336684968,1.0
ELANE,0.3558203127530403,0.7593588336684968,1.0
FNDC11,0.038202176519480685,0.7593588336684968,1.0
FOXC2,0.01735430616039312,0.7593588336684968,1.0
FOXD4L6,0.16555682924376225,0.7593588336684968,1.0
FRMD8P1,0.0013119069448135792,0.7593588336684968,1.0
GCSAM,0.05962230440310327,0.7593588336684968,1.0
H3C12,1.862909187514461,0.7593588336684968,1.0
HGC6.3,0.16454950269113378,0.7593588336684968,1.0
HTR3E,0.015482812457077739,0.7593588336684968,1.0
ITGB6,0.030453490052837172,0.7593588336684968,1.0
ITPR1-DT,0.3069775799155427,0.7593588336684968,1.0
JAZF1-AS1,0.0455696543830761,0.7593588336684968,1.0
LINC00323,0.4946885213980613,0.7593588336684968,1.0
LINC00850,0.28177497097305526,0.7593588336684968,1.0
LINC01665,0.134008312343201,0.7593588336684968,1.0
LINC02123,0.17767040277661164,0.7593588336684968,1.0
LINC02461,0.16961867248099613,0.7593588336684968,1.0
LINC02601,0.13586617318763947,0.7593588336684968,1.0
LOC101929532,0.02179864214321968,0.7593588336684968,1.0
LOC102723709,0.9326941284127046,0.7593588336684968,1.0
LOC729870,0.5309672116519845,0.7593588336684968,1.0
MIR10527,1.499673132899075,0.7593588336684968,1.0
MIR1914,1.0104488321336746,0.7593588336684968,1.0
MIR503HG,0.13713666711730105,0.7593588336684968,1.0
MIR658,0.513917504597611,0.7593588336684968,1.0
MKX,0.16975720218364546,0.7593588336684968,1.0
PLA2G2A,0.20650899147673862,0.7593588336684968,1.0
PLEK2,0.03202658973921475,0.7593588336684968,1.0
RAPSN,0.23175014441878747,0.7593588336684968,1.0
RIMBP3C,0.0769569881156172,0.7593588336684968,1.0
RNASEH2B-AS1,0.4147175529074316,0.7593588336684968,1.0
SMCO3,0.562868390165101,0.7593588336684968,1.0
SMPDL3B,0.3828729713602312,0.7593588336684968,1.0
SNORA60,1.9791336643755206,0.7593588336684968,1.0
SNORD38C,2.360197875447528,0.7593588336684968,1.0
SNORD43,1.510803016840449,0.7593588336684968,1.0
THRSP,0.016938314413044754,0.7593588336684968,1.0
TMCO5A,0.2228532217688151,0.7593588336684968,1.0
TMEM252,0.33626959900713493,0.7593588336684968,1.0
TRIM43B,0.014424460727906319,0.7593588336684968,1.0
WDR88,0.19408023736460123,0.7593588336684968,1.0
ZNF831,0.02863840633525748,0.7593588336684968,1.0
PRR22,-0.18992329841240727,0.7598505615623732,1.0
LOC118567325,-0.3284435435570944,0.7601106227757387,1.0
BAG2,-0.36781533918354625,0.7602403446376838,1.0
RRP7A,-0.6552927320574544,0.7602835117524287,1.0
ZNF32-AS2,-0.074473170993097,0.7603225518772915,1.0
JAG2,-0.07604058225791113,0.7604594066574317,1.0
ANGPT2,-0.9429407216981027,0.7604777032168941,1.0
TSHZ3,-0.24173810650736033,0.7604837018202982,1.0
MTMR12,-0.19838948643487392,0.7606840224592042,1.0
ATG13,-0.5045244297585096,0.7610410322050567,1.0
DHX9,-0.36005161293549304,0.76114256032359,1.0
TOX4,-0.10750168801257638,0.7613506655461844,1.0
AGR2,0.025872772026817627,0.7616130710260753,1.0
ALKAL2,-0.05108949378095243,0.7616130710260753,1.0
ANKRD34B,0.0023588822467190394,0.7616130710260753,1.0
BTK,0.006818951283854554,0.7616130710260753,1.0
CAVIN2,0.002108273212840439,0.7616130710260753,1.0
CEACAM21,-0.07193195102009882,0.7616130710260753,1.0
COL18A1-AS1,0.009705721787474161,0.7616130710260753,1.0
CR1L,0.0023442281079475683,0.7616130710260753,1.0
CYP4F62P,0.007091325582008819,0.7616130710260753,1.0
FAM90A10,0.02297383848070603,0.7616130710260753,1.0
FOXN4,-2.9096112060977858e-05,0.7616130710260753,1.0
FUT5,0.022380948353087085,0.7616130710260753,1.0
ISL1-DT,-0.004758283747502526,0.7616130710260753,1.0
ISL2,-0.028369461192580558,0.7616130710260753,1.0
KDR,-0.06362183197501828,0.7616130710260753,1.0
KISS1R,0.15588618860623732,0.7616130710260753,1.0
LINC01933,-0.02390141985216197,0.7616130710260753,1.0
LINC02020,0.016784692066261514,0.7616130710260753,1.0
LINC02026,-0.0054987228837489015,0.7616130710260753,1.0
LINC02149,0.1629254692133574,0.7616130710260753,1.0
